source_customer_id,first_name,last_name,email,phone,dob,gender,is_active
919,Amrita,Tailor,amrita.tailor919@yahoo.com,+919114652880,1955-06-11,Male,True
920,Dev,Ganesh,dev.ganesh920@yahoo.com,+918810775408,1975-02-02,Male,True
921,Anya,Sama,anya.sama921@outlook.com,+919196357282,1965-11-28,Female,True
922,Veda,Bose,veda.bose922@yahoo.com,+917596363878,1970-01-31,Female,True
923,Zayan,Koshy,zayan.koshy923@hotmail.com,+919655935832,1994-07-27,Male,True
924,Warhi,Hayre,warhi.hayre924@gmail.com,+918028168087,1976-09-01,Male,True
925,Hredhaan,Deshmukh,hredhaan.deshmukh925@hotmail.com,+918275639056,1966-03-30,Female,True
926,Abeer,Randhawa,abeer.randhawa926@outlook.com,+916589979266,1968-02-13,Male,True
927,Lajita,Narayan,lajita.narayan927@hotmail.com,+916615143045,1975-06-20,Female,True
928,Gaurika,Sani,gaurika.sani928@outlook.com,+919345526911,2001-01-01,Male,True
929,Laban,Mital,laban.mital929@outlook.com,+917346103176,1967-05-02,Male,True
930,Sai,Srinivas,sai.srinivas930@yahoo.com,+916899290419,1966-11-22,Male,True
931,Peter,Rao,peter.rao931@outlook.com,+918102717570,1967-03-25,Male,True
932,Bishakha,Swaminathan,bishakha.swaminathan932@hotmail.com,+918720808271,1984-09-12,Female,True
933,Xavier,Nanda,xavier.nanda933@hotmail.com,+917646331504,1971-02-06,Male,True
934,Avni,Ramaswamy,avni.ramaswamy934@outlook.com,+919138156825,1970-05-08,Female,False
935,Ishaan,Iyengar,ishaan.iyengar935@yahoo.com,+919250636259,1985-10-23,Male,True
936,Pranit,Bala,pranit.bala936@gmail.com,+918691599845,1994-12-30,Male,True
937,Triya,Kadakia,triya.kadakia937@yahoo.com,+917340426053,1975-05-07,Male,True
938,Bishakha,Biswas,bishakha.biswas938@yahoo.com,+916717346250,2001-03-29,Male,True
939,Nilima,Tata,nilima.tata939@yahoo.com,+917249095871,1954-12-25,Female,True
940,Chavvi,Khurana,chavvi.khurana940@yahoo.com,+917862577974,1962-09-15,Male,True
941,Mitesh,Sampath,mitesh.sampath941@hotmail.com,+917542970785,1999-03-17,Male,True
942,Krishna,Borah,krishna.borah942@hotmail.com,+916082140117,1976-01-26,Male,True
943,Varenya,Rattan,varenya.rattan943@outlook.com,+916907055132,1981-11-15,Male,True
944,Yashawini,Sahota,yashawini.sahota944@outlook.com,+916528976690,1982-07-04,Female,True
945,Balhaar,Parsa,balhaar.parsa945@gmail.com,+917611439217,1993-04-04,Female,True
946,Frederick,Chopra,frederick.chopra946@gmail.com,+918550884435,1997-11-02,Male,True
947,Yuvraj,Pant,yuvraj.pant947@gmail.com,+916207167992,1956-10-30,Male,True
948,Chaitanya,Ratta,chaitanya.ratta948@hotmail.com,+916530836767,1996-09-24,Female,True
949,Garima,Sani,garima.sani949@outlook.com,+916882593929,1952-09-20,Male,True
950,Advaith,Chaudhari,advaith.chaudhari950@gmail.com,+918845342687,1963-02-12,Female,True
951,Tristan,Uppal,tristan.uppal951@outlook.com,+917798842890,1996-05-02,Male,True
952,Zilmil,Kant,zilmil.kant952@gmail.com,+917214216328,1975-11-05,Male,True
953,Kavya,Raman,kavya.raman953@hotmail.com,+916853180912,1977-01-08,Male,True
954,Xiti,Dora,xiti.dora954@outlook.com,+917537262560,1968-12-26,Female,True
955,Aryan,Subramanian,aryan.subramanian955@gmail.com,+918354238065,1952-08-16,Female,True
956,Chakrika,Sagar,chakrika.sagar956@hotmail.com,+917419931729,2008-02-26,Male,True
957,Frederick,D’Alia,frederick.d’alia957@gmail.com,+919895020135,2002-01-30,Male,True
958,Lucky,Pall,lucky.pall958@hotmail.com,+916640570713,1966-09-26,Male,True
959,Hemal,Shah,hemal.shah959@gmail.com,+919107682060,1998-11-18,Male,True
960,Samuel,Verma,samuel.verma960@outlook.com,+917961731598,1978-05-17,Female,True
961,Ijaya,Soni,ijaya.soni961@gmail.com,+916428676004,1952-02-26,Male,True
962,Raksha,Sethi,raksha.sethi962@yahoo.com,+917547110201,1967-03-19,Female,True
963,Ekalinga,Mital,ekalinga.mital963@gmail.com,+916408015311,1948-07-20,Male,True
964,Ishwar,Bajaj,ishwar.bajaj964@outlook.com,+918849088142,2003-04-19,Male,True
965,Hemal,Chopra,hemal.chopra965@hotmail.com,+918670640892,1991-08-04,Female,True
966,Nitesh,Kohli,nitesh.kohli966@gmail.com,+917600399955,1980-08-16,Female,True
967,Owen,Dutta,owen.dutta967@hotmail.com,+917719061621,1968-01-13,Female,True
968,Pooja,Shere,pooja.shere968@hotmail.com,+918963108379,1961-04-15,Female,True
969,Nidhi,Gour,nidhi.gour969@outlook.com,+916485574228,1958-03-12,Male,True
970,Rachana,Randhawa,rachana.randhawa970@gmail.com,+919626454979,1947-07-01,Male,True
971,Rudra,Sengupta,rudra.sengupta971@hotmail.com,+919445701000,1985-10-23,Female,True
972,Pushti,Ramachandran,pushti.ramachandran972@hotmail.com,+919346485166,1945-10-24,Female,True
973,Tanish,Jha,tanish.jha973@outlook.com,+918074811306,1964-06-14,Female,True
974,Dev,Chaudry,dev.chaudry974@hotmail.com,+917892740043,1999-12-01,Male,True
975,Rachit,Pau,rachit.pau975@yahoo.com,+916053086688,1967-09-11,Male,False
976,Ronith,Shankar,ronith.shankar976@yahoo.com,+918229516148,1953-04-07,Male,True
977,Adweta,Suri,adweta.suri977@outlook.com,+918069872193,1981-06-03,Female,True
978,Dhriti,Rama,dhriti.rama978@hotmail.com,+916638465996,1987-02-10,Male,True
979,Manya,Comar,manya.comar979@outlook.com,+918171396180,1969-03-09,Female,True
980,Indira,Shankar,indira.shankar980@outlook.com,+916321543768,1987-07-10,Female,True
981,Orinder,Mishra,orinder.mishra981@yahoo.com,+917194675791,2008-01-10,Male,True
982,Frado,Desai,frado.desai982@hotmail.com,+917732061472,1966-10-28,Male,True
983,Jacob,Khare,jacob.khare983@hotmail.com,+919441391011,1966-04-17,Female,True
984,Jackson,Goswami,jackson.goswami984@hotmail.com,+917920142971,1970-11-30,Female,True
985,Lohit,Vaidya,lohit.vaidya985@hotmail.com,+919200776977,1971-12-12,Male,True
986,Omya,Devi,omya.devi986@hotmail.com,+916153896961,1984-08-16,Male,True
987,Leela,Sampath,leela.sampath987@yahoo.com,+919822997184,1958-02-24,Male,True
988,Vidhi,Yogi,vidhi.yogi988@hotmail.com,+917463957634,1992-09-12,Female,True
989,Oscar,Ganesan,oscar.ganesan989@outlook.com,+919626315792,1978-10-31,Female,True
990,Bhavya,Dey,bhavya.dey990@hotmail.com,+919078022953,1958-03-30,Female,True
991,Divya,Seshadri,divya.seshadri991@gmail.com,+916418488804,1987-08-30,Male,True
992,Chatresh,Parmer,chatresh.parmer992@yahoo.com,+919564324148,1946-03-01,Female,True
993,Vedhika,Deshpande,vedhika.deshpande993@yahoo.com,+919015479599,1958-10-15,Male,True
994,Leena,Tiwari,leena.tiwari994@outlook.com,+918114937010,1989-12-14,Male,True
995,Warda,Rege,warda.rege995@hotmail.com,+916459396179,1992-02-08,Female,True
996,Vyanjana,Sagar,vyanjana.sagar996@outlook.com,+916518599264,1993-11-01,Female,True
997,Sachi,Suresh,sachi.suresh997@outlook.com,+919078580665,1956-11-22,Female,True
998,Fitan,Balasubramanian,fitan.balasubramanian998@hotmail.com,+916199717518,1999-09-02,Male,True
999,Thomas,Master,thomas.master999@hotmail.com,+917964465977,1947-09-26,Male,False
1000,Anvi,Kar,anvi.kar1000@gmail.com,+918277897510,1982-02-04,Male,True
